id_plataforma;nome_plataforma;appid
1122350731;windows;683280
1122350732;"windows;mac";683320
1122350733;windows;683340
1122350734;windows;683430
1122350735;windows;683440
1122350736;windows;683530
1122350737;windows;683570
1122350738;windows;683600
1122350739;windows;683620
1122350740;"windows;mac";683630
1122350741;windows;683670
1122350742;windows;683690
1122350743;windows;683730
1122350744;"windows;mac";683760
1122350745;windows;683770
1122350746;windows;683790
1122350747;windows;683810
1122350748;windows;683830
1122350749;"windows;linux";683840
1122350750;windows;683870
1122350751;"windows;mac;linux";683890
1122350752;"windows;mac";683900
1122350753;"windows;mac";683910
1122350754;windows;683930
1122350755;windows;683970
1122350756;windows;684000
1122350757;windows;684040
1122350758;windows;684050
1122350759;"windows;mac;linux";684060
1122350760;windows;684130
1122350761;"windows;linux";684170
1122350762;windows;684210
1122350763;"windows;linux";684230
1122350764;windows;684250
1122350765;windows;684260
1122350766;"windows;mac;linux";684270
1122350767;windows;684300
1122350768;"windows;mac;linux";684320
1122350769;windows;684330
1122350770;windows;684380
1122350771;windows;684400
1122350772;"windows;mac;linux";684410
1122350773;windows;684420
1122350774;"windows;mac";684430
1122350775;windows;684470
1122350776;windows;684490
1122350777;windows;684510
1122350778;"windows;mac;linux";684530
1122350779;"windows;mac;linux";684560
1122350780;windows;684570
1122350781;windows;684580
1122350782;windows;684590
1122350783;windows;684620
1122350784;windows;684650
1122350785;windows;684680
1122350786;windows;684720
1122350787;windows;684770
1122350788;windows;684820
1122350789;"windows;mac;linux";684870
1122350790;windows;684930
1122350791;windows;684940
1122350792;windows;684970
1122350793;windows;684980
1122350794;windows;685000
1122350795;windows;685020
1122350796;"windows;mac";685040
1122350797;windows;685050
1122350798;windows;685120
1122350799;"windows;mac;linux";685130
1122350800;"windows;mac";685200
1122350801;windows;685230
1122350802;windows;685240
1122350803;windows;685310
1122350804;windows;685340
1122350805;windows;685370
1122350806;windows;685390
1122350807;windows;685400
1122350808;windows;685420
1122350809;windows;685430
1122350810;windows;685450
1122350811;windows;685570
1122350812;"windows;mac;linux";685680
1122350813;windows;685690
1122350814;windows;685730
1122350815;windows;685750
1122350816;windows;685760
1122350817;windows;685790
1122350818;"windows;mac";685800
1122350819;windows;685910
1122350820;windows;685920
1122350821;"windows;mac";685950
1122350822;windows;685970
1122350823;windows;685990
1122350824;windows;686000
1122350825;windows;686010
1122350826;windows;686030
1122350827;windows;686040
1122350828;windows;686090
1122350829;windows;686100
1122350830;"windows;mac";686110
1122350831;windows;686180
1122350832;windows;686190
1122350833;windows;686200
1122350834;windows;686230
1122350835;windows;686260
1122350836;windows;686340
1122350837;windows;686360
1122350838;windows;686380
1122350839;"windows;mac";686440
1122350840;"windows;mac;linux";686450
1122350841;windows;686490
1122350842;"windows;mac";686500
1122350843;"windows;mac;linux";686510
1122350844;windows;686520
1122350845;windows;686550
1122350846;windows;686570
1122350847;windows;686580
1122350848;windows;686600
1122350849;windows;686610
1122350850;windows;686620
1122350851;windows;686630
1122350852;windows;686640
1122350853;"windows;mac";686680
1122350854;windows;686740
1122350855;"windows;mac;linux";686760
1122350856;windows;686870
1122350857;"windows;mac;linux";686900
1122350858;windows;686910
1122350859;windows;686940
1122350860;windows;686950
1122350861;windows;687260
1122350862;windows;687270
1122350863;"windows;mac";687280
1122350864;windows;687310
1122350865;windows;687320
1122350866;windows;687360
1122350867;windows;687390
1122350868;windows;687480
1122350869;windows;687490
1122350870;windows;687510
1122350871;"windows;mac";687540
1122350872;windows;687560
1122350873;"windows;mac;linux";687590
1122350874;windows;687600
1122350875;windows;687610
1122350876;windows;687630
1122350877;windows;687640
1122350878;windows;687650
1122350879;"windows;mac";687720
1122350880;windows;687730
1122350881;windows;687750
1122350882;"windows;mac";687760
1122350883;windows;687830
1122350884;"windows;mac";687850
1122350885;windows;687870
1122350886;windows;687890
1122350887;"windows;mac";687900
1122350888;windows;687920
1122350889;windows;687980
1122350890;"windows;mac;linux";688000
1122350891;windows;688020
1122350892;windows;688050
1122350893;"windows;mac;linux";688060
1122350894;windows;688070
1122350895;windows;688110
1122350896;windows;688130
1122350897;windows;688140
1122350898;"windows;mac";688170
1122350899;"windows;mac;linux";688200
1122350900;windows;688210
1122350901;windows;688260
1122350902;windows;688330
1122350903;windows;688350
1122350904;windows;688360
1122350905;windows;688370
1122350906;"windows;linux";688380
1122350907;"windows;mac";688400
1122350908;"windows;mac";688420
1122350909;windows;688450
1122350910;windows;688470
1122350911;windows;688480
1122350912;windows;688500
1122350913;"windows;mac";688570
1122350914;windows;688580
1122350915;windows;688590
1122350916;windows;688600
1122350917;"windows;mac;linux";688620
1122350918;windows;688630
1122350919;"windows;linux";688650
1122350920;windows;688680
1122350921;windows;688690
1122350922;windows;688720
1122350923;windows;688770
1122350924;windows;688780
1122350925;windows;688790
1122350926;windows;688800
1122350927;windows;688880
1122350928;windows;688930
1122350929;windows;688940
1122350930;"windows;mac;linux";689000
1122350931;"windows;mac";689020
1122350932;windows;689030
1122350933;"windows;mac;linux";689040
1122350934;windows;689050
1122350935;windows;689060
1122350936;windows;689070
1122350937;windows;689080
1122350938;"windows;mac";689090
1122350939;windows;689100
1122350940;windows;689120
1122350941;"windows;mac";689160
1122350942;"windows;mac";689170
1122350943;windows;689180
1122350944;windows;689210
1122350945;"windows;linux";689270
1122350946;windows;689290
1122350947;"windows;mac";689300
1122350948;windows;689340
1122350949;windows;689350
1122350950;"windows;mac;linux";689360
1122350951;"windows;mac";689400
1122350952;"windows;mac;linux";689480
1122350953;windows;689520
1122350954;windows;689570
1122350955;windows;689580
1122350956;windows;689600
1122350957;windows;689610
1122350958;windows;689620
1122350959;windows;689650
1122350960;windows;689680
1122350961;windows;689700
1122350962;windows;689710
1122350963;windows;689740
1122350964;windows;689750
1122350965;windows;689830
1122350966;windows;689850
1122350967;windows;689880
1122350968;"windows;mac;linux";689900
1122350969;"windows;mac;linux";689910
1122350970;windows;690000
1122350971;windows;690040
1122350972;windows;690060
1122350973;windows;690080
1122350974;windows;690120
1122350975;"windows;mac;linux";690130
1122350976;windows;690140
1122350977;"windows;mac";690150
1122350978;windows;690200
1122350979;windows;690220
1122350980;windows;690240
1122350981;"windows;linux";690250
1122350982;windows;690260
1122350983;windows;690280
1122350984;windows;690310
1122350985;windows;690350
1122350986;windows;690400
1122350987;windows;690410
1122350988;windows;690440
1122350989;windows;690460
1122350990;windows;690510
1122350991;windows;690530
1122350992;"windows;mac;linux";690550
1122350993;windows;690560
1122350994;"windows;mac";690570
1122350995;windows;690580
1122350996;"windows;mac";690610
1122350997;windows;690620
1122350998;windows;690630
1122350999;windows;690670
1122351000;windows;690710
1122351001;windows;690740
1122351002;windows;690790
1122351003;windows;690810
1122351004;windows;690820
1122351005;windows;690830
1122351006;windows;690840
1122351007;"windows;mac;linux";690850
1122351008;windows;690860
1122351009;"windows;mac;linux";690930
1122351010;windows;690950
1122351011;windows;691020
1122351012;windows;691080
1122351013;windows;691130
1122351014;windows;691150
1122351015;"windows;mac";691160
1122351016;windows;691190
1122351017;windows;691220
1122351018;"windows;mac;linux";691240
1122351019;windows;691250
1122351020;windows;691280
1122351021;windows;691320
1122351022;windows;691390
1122351023;windows;691420
1122351024;windows;691430
1122351025;windows;691450
1122351026;"windows;mac;linux";691540
1122351027;windows;691570
1122351028;"windows;mac";691580
1122351029;windows;691590
1122351030;"windows;mac";691600
1122351031;windows;691620
1122351032;windows;691630
1122351033;windows;691640
1122351034;windows;691650
1122351035;windows;691680
1122351036;"windows;mac;linux";691690
1122351037;windows;691700
1122351038;windows;691720
1122351039;windows;691730
1122351040;windows;691750
1122351041;windows;691770
1122351042;windows;691810
1122351043;"windows;mac";691830
1122351044;windows;691860
1122351045;windows;691890
1122351046;windows;691910
1122351047;windows;691920
1122351048;windows;691930
1122351049;windows;691980
1122351050;windows;691990
1122351051;windows;692030
1122351052;windows;692090
1122351053;windows;692100
1122351054;windows;692110
1122351055;windows;692170
1122351056;windows;692180
1122351057;"windows;mac";692190
1122351058;windows;692200
1122351059;windows;692260
1122351060;windows;692270
1122351061;windows;692290
1122351062;"windows;mac;linux";692310
1122351063;windows;692360
1122351064;windows;692530
1122351065;windows;692590
1122351066;"windows;mac;linux";692610
1122351067;"windows;mac";692630
1122351068;windows;692660
1122351069;"windows;mac";692680
1122351070;windows;692690
1122351071;windows;692710
1122351072;windows;692780
1122351073;windows;692790
1122351074;windows;692830
1122351075;windows;692840
1122351076;windows;692880
1122351077;windows;692920
1122351078;windows;692930
1122351079;"windows;mac";693030
1122351080;windows;693090
1122351081;windows;693180
1122351082;windows;693190
1122351083;windows;693210
1122351084;windows;693240
1122351085;windows;693250
1122351086;"windows;mac;linux";693300
1122351087;"windows;mac;linux";693310
1122351088;windows;693320
1122351089;windows;693330
1122351090;windows;693360
1122351091;"windows;linux";693380
1122351092;windows;693400
1122351093;windows;693430
1122351094;"windows;mac;linux";693440
1122351095;windows;693450
1122351096;windows;693500
1122351097;windows;693560
1122351098;windows;693580
1122351099;windows;693650
1122351100;"windows;mac";693670
1122351101;"windows;mac;linux";693700
1122351102;windows;693750
1122351103;windows;693790
1122351104;windows;693810
1122351105;windows;693830
1122351106;windows;693880
1122351107;windows;693890
1122351108;windows;693950
1122351109;windows;693960
1122351110;windows;693990
1122351111;"windows;mac;linux";694070
1122351112;windows;694090
1122351113;windows;694130
1122351114;windows;694140
1122351115;windows;694150
1122351116;windows;694160
1122351117;mac;694180
1122351118;windows;694370
1122351119;windows;694420
1122351120;windows;694430
1122351121;windows;694440
1122351122;windows;694470
1122351123;windows;694480
1122351124;"windows;mac;linux";694490
1122351125;windows;694500
1122351126;"windows;mac;linux";694520
1122351127;windows;694550
1122351128;windows;694660
1122351129;windows;694670
1122351130;windows;694720
1122351131;windows;694730
1122351132;windows;694760
1122351133;windows;694790
1122351134;windows;694830
1122351135;windows;694870
1122351136;"windows;mac";694930
1122351137;windows;694950
1122351138;windows;694960
1122351139;windows;694980
1122351140;windows;695100
1122351141;"windows;mac;linux";695110
1122351142;windows;695290
1122351143;windows;695320
1122351144;windows;695360
1122351145;"windows;mac;linux";695420
1122351146;windows;695450
1122351147;windows;695460
1122351148;windows;695490
1122351149;windows;695510
1122351150;"windows;mac;linux";695560
1122351151;windows;695590
1122351152;windows;695600
1122351153;windows;695630
1122351154;windows;695650
1122351155;windows;695660
1122351156;windows;695690
1122351157;windows;695720
1122351158;windows;695760
1122351159;windows;695810
1122351160;"windows;mac;linux";695830
1122351161;windows;695880
1122351162;windows;695910
1122351163;"windows;mac";695920
1122351164;windows;695940
1122351165;windows;695950
1122351166;windows;695960
1122351167;"windows;mac";695970
1122351168;windows;695980
1122351169;windows;695990
1122351170;windows;696000
1122351171;windows;696010
1122351172;windows;696020
1122351173;windows;696040
1122351174;"windows;mac;linux";696060
1122351175;"windows;mac;linux";696110
1122351176;"windows;mac";696140
1122351177;windows;696160
1122351178;windows;696170
1122351179;windows;696180
1122351180;windows;696190
1122351181;windows;696200
1122351182;windows;696250
1122351183;"windows;mac;linux";696310
1122351184;windows;696360
1122351185;windows;696370
1122351186;windows;696400
1122351187;windows;696410
1122351188;"windows;mac";696430
1122351189;"windows;mac;linux";696460
1122351190;windows;696470
1122351191;"windows;mac";696480
1122351192;windows;696490
1122351193;windows;696500
1122351194;windows;696530
1122351195;windows;696540
1122351196;windows;696560
1122351197;windows;696580
1122351198;windows;696590
1122351199;windows;696650
1122351200;"windows;mac";696710
1122351201;windows;696730
1122351202;windows;696760
1122351203;windows;696810
1122351204;windows;696840
1122351205;"windows;mac;linux";696860
1122351206;windows;696910
1122351207;windows;696930
1122351208;windows;696940
1122351209;windows;696990
1122351210;windows;697000
1122351211;windows;697130
1122351212;windows;697160
1122351213;windows;697260
1122351214;windows;697360
1122351215;windows;697370
1122351216;windows;697450
1122351217;windows;697490
1122351218;windows;697530
1122351219;windows;697550
1122351220;"windows;mac";697580
1122351221;windows;697600
1122351222;windows;697610
1122351223;windows;697630
1122351224;"windows;mac;linux";697650
1122351225;"windows;mac;linux";697660
1122351226;windows;697680
1122351227;"windows;mac";697710
1122351228;"windows;mac;linux";697730
1122351229;windows;697800
1122351230;windows;697850
1122351231;"windows;mac";697870
1122351232;windows;697890
1122351233;windows;697910
1122351234;windows;697930
1122351235;windows;697950
1122351236;windows;697960
1122351237;windows;697970
1122351238;windows;698040
1122351239;"windows;mac;linux";698050
1122351240;windows;698100
1122351241;windows;698110
1122351242;windows;698160
1122351243;windows;698260
1122351244;"windows;mac;linux";698300
1122351245;windows;698320
1122351246;"windows;mac;linux";698330
1122351247;"windows;mac";698410
1122351248;windows;698450
1122351249;windows;698480
1122351250;"windows;mac;linux";698500
1122351251;windows;698520
1122351252;"windows;mac";698540
1122351253;windows;698570
1122351254;windows;698590
1122351255;windows;698610
1122351256;"windows;mac";698620
1122351257;"windows;mac;linux";698640
1122351258;windows;698650
1122351259;windows;698710
1122351260;"windows;mac";698720
1122351261;windows;698740
1122351262;"windows;mac";698770
1122351263;"windows;mac";698780
1122351264;windows;698790
1122351265;windows;698830
1122351266;"windows;mac";698870
1122351267;"windows;mac";698880
1122351268;windows;698910
1122351269;windows;698950
1122351270;windows;698960
1122351271;"windows;mac";698980
1122351272;windows;699010
1122351273;windows;699040
1122351274;"windows;mac;linux";699080
1122351275;windows;699100
1122351276;"windows;mac";699150
1122351277;"windows;mac";699160
1122351278;"windows;mac;linux";699170
1122351279;windows;699180
1122351280;windows;699230
1122351281;windows;699240
1122351282;windows;699370
1122351283;windows;699390
1122351284;windows;699410
1122351285;"windows;mac";699460
1122351286;windows;699470
1122351287;windows;699480
1122351288;windows;699510
1122351289;windows;699550
1122351290;windows;699570
1122351291;windows;699590
1122351292;"windows;mac;linux";699600
1122351293;"windows;mac;linux";699670
1122351294;windows;699680
1122351295;windows;699700
1122351296;windows;699720
1122351297;windows;699740
1122351298;"windows;mac;linux";699750
1122351299;windows;699760
1122351300;windows;699770
1122351301;"windows;mac;linux";699780
1122351302;windows;699790
1122351303;windows;699820
1122351304;"windows;mac";699850
1122351305;"windows;mac";699860
1122351306;"windows;mac";699870
1122351307;"windows;mac;linux";699920
1122351308;windows;699930
1122351309;windows;699940
1122351310;windows;699970
1122351311;windows;699990
1122351312;windows;700030
1122351313;windows;700050
1122351314;windows;700140
1122351315;"windows;mac";700160
1122351316;windows;700170
1122351317;windows;700270
1122351318;windows;700330
1122351319;windows;700400
1122351320;"windows;mac";700440
1122351321;windows;700450
1122351322;"windows;mac";700460
1122351323;windows;700470
1122351324;windows;700480
1122351325;windows;700490
1122351326;windows;700510
1122351327;windows;700520
1122351328;windows;700540
1122351329;windows;700560
1122351330;"windows;mac";700570
1122351331;"windows;mac";700590
1122351332;"windows;mac";700610
1122351333;windows;700620
1122351334;windows;700650
1122351335;"windows;mac;linux";700660
1122351336;windows;700730
1122351337;"windows;mac";700750
1122351338;windows;700770
1122351339;"windows;mac";700780
1122351340;windows;700830
1122351341;"windows;mac";700880
1122351342;"windows;mac";700910
1122351343;"windows;mac;linux";700920
1122351344;windows;700940
1122351345;windows;700990
1122351346;windows;701010
1122351347;"windows;mac;linux";701040
1122351348;windows;701080
1122351349;windows;701100
1122351350;"windows;mac";701160
1122351351;"windows;mac;linux";701280
1122351352;windows;701290
1122351353;windows;701370
1122351354;windows;701380
1122351355;windows;701420
1122351356;windows;701440
1122351357;"windows;mac;linux";701460
1122351358;"windows;linux";701470
1122351359;"windows;mac";701540
1122351360;windows;701620
1122351361;windows;701680
1122351362;windows;701720
1122351363;"windows;mac";701730
1122351364;windows;701740
1122351365;windows;701760
1122351366;windows;701800
1122351367;windows;701810
1122351368;"windows;mac";701860
1122351369;windows;701870
1122351370;windows;701880
1122351371;windows;701890
1122351372;"windows;mac;linux";701900
1122351373;"windows;mac;linux";701910
1122351374;windows;701930
1122351375;windows;701940
1122351376;windows;701950
1122351377;windows;701960
1122351378;windows;701970
1122351379;windows;701990
1122351380;windows;702030
1122351381;windows;702080
1122351382;windows;702110
1122351383;windows;702120
1122351384;windows;702150
1122351385;"windows;mac";702160
1122351386;windows;702180
1122351387;"windows;mac;linux";702200
1122351388;windows;702210
1122351389;windows;702220
1122351390;windows;702270
1122351391;"windows;mac";702300
1122351392;"windows;mac";702310
1122351393;windows;702320
1122351394;windows;702360
1122351395;"windows;mac";702430
1122351396;"windows;mac";702510
1122351397;windows;702550
1122351398;"windows;mac";702670
1122351399;windows;702700
1122351400;windows;702790
1122351401;"windows;mac;linux";702810
1122351402;"windows;linux";702820
1122351403;windows;702890
1122351404;windows;702910
1122351405;"windows;mac;linux";702940
1122351406;windows;703000
1122351407;windows;703030
1122351408;windows;703040
1122351409;windows;703050
1122351410;windows;703060
1122351411;"windows;mac";703070
1122351412;windows;703090
1122351413;windows;703120
1122351414;windows;703140
1122351415;windows;703180
1122351416;"windows;mac";703200
1122351417;"windows;mac;linux";703210
1122351418;windows;703250
1122351419;"windows;mac;linux";703260
1122351420;windows;703270
1122351421;windows;703280
1122351422;windows;703310
1122351423;windows;703320
1122351424;windows;703360
1122351425;windows;703400
1122351426;windows;703430
1122351427;windows;703500
1122351428;windows;703510
1122351429;windows;703530
1122351430;windows;703540
1122351431;"windows;mac;linux";703600
1122351432;windows;703620
1122351433;windows;703630
1122351434;"windows;mac";703700
1122351435;"windows;mac;linux";703720
1122351436;windows;703730
1122351437;windows;703750
1122351438;"windows;linux";703760
1122351439;windows;703800
1122351440;windows;703820
1122351441;windows;703840
1122351442;"windows;mac;linux";703870
1122351443;windows;703880
1122351444;windows;703920
1122351445;"windows;mac";703940
1122351446;"windows;mac";703950
1122351447;"windows;mac";703980
1122351448;"windows;mac";704010
1122351449;"windows;linux";704030
1122351450;windows;704040
1122351451;windows;704070
1122351452;windows;704140
1122351453;windows;704190
1122351454;windows;704200
1122351455;windows;704210
1122351456;windows;704230
1122351457;windows;704270
1122351458;windows;704300
1122351459;windows;704310
1122351460;"windows;mac";704350
1122351461;windows;704360
1122351462;windows;704370
1122351463;windows;704430
1122351464;"windows;mac;linux";704440
1122351465;"windows;mac;linux";704450
1122351466;windows;704460
1122351467;windows;704470
1122351468;windows;704480
1122351469;windows;704490
1122351470;windows;704500
1122351471;"windows;mac";704510
1122351472;windows;704640
1122351473;windows;704660
1122351474;"windows;mac;linux";704670
1122351475;"windows;mac;linux";704680
1122351476;"windows;mac";704690
1122351477;windows;704700
1122351478;windows;704750
1122351479;windows;704760
1122351480;"windows;mac";704830
1122351481;"windows;mac";704840
1122351482;windows;704850
1122351483;"windows;mac";704860
1122351484;windows;704880
1122351485;windows;704910
1122351486;windows;704940
1122351487;windows;704950
1122351488;windows;704990
1122351489;"windows;mac;linux";705020
1122351490;"windows;mac;linux";705050
1122351491;windows;705060
1122351492;windows;705070
1122351493;windows;705090
1122351494;windows;705100
1122351495;windows;705120
1122351496;windows;705150
1122351497;"windows;linux";705210
1122351498;"windows;mac";705220
1122351499;windows;705230
1122351500;windows;705240
1122351501;"windows;mac;linux";705250
1122351502;windows;705260
1122351503;windows;705280
1122351504;windows;705290
1122351505;"windows;mac;linux";705300
1122351506;"windows;mac;linux";705370
1122351507;windows;705380
1122351508;windows;705390
1122351509;windows;705400
1122351510;"windows;mac";705410
1122351511;windows;705420
1122351512;windows;705430
1122351513;windows;705440
1122351514;"windows;mac;linux";705450
1122351515;"windows;mac;linux";705500
1122351516;windows;705530
1122351517;windows;705550
1122351518;windows;705610
1122351519;windows;705620
1122351520;windows;705640
1122351521;windows;705670
1122351522;"windows;mac;linux";705710
1122351523;windows;705740
1122351524;"windows;mac;linux";705750
1122351525;"windows;mac";705780
1122351526;"windows;linux";705800
1122351527;windows;705810
1122351528;windows;705840
1122351529;windows;705860
1122351530;windows;705870
1122351531;"windows;linux";705920
1122351532;windows;705930
1122351533;windows;706010
1122351534;windows;706020
1122351535;windows;706030
1122351536;"windows;mac";706130
1122351537;windows;706200
1122351538;"windows;mac";706210
1122351539;"windows;mac";706240
1122351540;windows;706270
1122351541;windows;706280
1122351542;windows;706320
1122351543;windows;706330
1122351544;windows;706350
1122351545;windows;706370
1122351546;windows;706380
1122351547;windows;706390
1122351548;windows;706490
1122351549;"windows;mac;linux";706510
1122351550;"windows;mac";706560
1122351551;windows;706570
1122351552;windows;706690
1122351553;"windows;mac";706710
1122351554;windows;706840
1122351555;"windows;mac";706880
1122351556;windows;706920
1122351557;"windows;mac;linux";706960
1122351558;windows;706990
1122351559;windows;707000
1122351560;windows;707010
1122351561;windows;707060
1122351562;windows;707110
1122351563;"windows;mac;linux";707140
1122351564;windows;707220
1122351565;windows;707230
1122351566;windows;707300
1122351567;windows;707320
1122351568;windows;707350
1122351569;windows;707370
1122351570;windows;707380
1122351571;windows;707400
1122351572;windows;707450
1122351573;"windows;mac";707470
1122351574;"windows;mac";707560
1122351575;windows;707580
1122351576;windows;707590
1122351577;windows;707610
1122351578;"windows;mac";707680
1122351579;windows;707720
1122351580;"windows;mac";707750
1122351581;"windows;mac";707770
1122351582;windows;707850
1122351583;"windows;linux";707860
1122351584;windows;707870
1122351585;"windows;mac;linux";707920
1122351586;"windows;mac;linux";707960
1122351587;windows;708100
1122351588;windows;708120
1122351589;"windows;mac";708140
1122351590;windows;708150
1122351591;windows;708160
1122351592;windows;708190
1122351593;"windows;mac";708260
1122351594;windows;708280
1122351595;"windows;mac;linux";708300
1122351596;windows;708310
1122351597;windows;708340
1122351598;windows;708370
1122351599;windows;708430
1122351600;"windows;mac;linux";708450
1122351601;windows;708480
1122351602;"windows;mac";708510
1122351603;windows;708580
1122351604;windows;708630
1122351605;windows;708640
1122351606;windows;708680
1122351607;windows;708710
1122351608;windows;708760
1122351609;windows;708780
1122351610;windows;708790
1122351611;windows;708800
1122351612;windows;708820
1122351613;windows;708830
1122351614;"windows;mac";708850
1122351615;windows;708870
1122351616;windows;708890
1122351617;windows;708920
1122351618;windows;708930
1122351619;windows;708940
1122351620;"windows;mac";708950
1122351621;"windows;mac;linux";708970
1122351622;"windows;mac";709020
1122351623;windows;709050
1122351624;windows;709080
1122351625;windows;709140
1122351626;windows;709190
1122351627;windows;709220
1122351628;windows;709240
1122351629;windows;709250
1122351630;windows;709280
1122351631;"windows;mac";709290
1122351632;windows;709340
1122351633;windows;709350
1122351634;windows;709370
1122351635;"windows;mac";709400
1122351636;windows;709410
1122351637;windows;709430
1122351638;windows;709440
1122351639;windows;709450
1122351640;"windows;mac;linux";709470
1122351641;windows;709480
1122351642;windows;709510
1122351643;"windows;mac";709520
1122351644;windows;709550
1122351645;windows;709560
1122351646;windows;709620
1122351647;windows;709630
1122351648;windows;709670
1122351649;windows;709700
1122351650;windows;709720
1122351651;"windows;mac;linux";709750
1122351652;windows;709770
1122351653;windows;709780
1122351654;windows;709790
1122351655;windows;709800
1122351656;"windows;linux";709820
1122351657;"windows;mac;linux";709840
1122351658;windows;709850
1122351659;"windows;mac;linux";709870
1122351660;windows;709880
1122351661;windows;709890
1122351662;windows;709920
1122351663;windows;709940
1122351664;windows;710030
1122351665;windows;710070
1122351666;windows;710090
1122351667;windows;710110
1122351668;windows;710120
1122351669;windows;710160
1122351670;windows;710170
1122351671;"windows;mac";710190
1122351672;windows;710240
1122351673;windows;710250
1122351674;windows;710270
1122351675;windows;710280
1122351676;"windows;mac";710310
1122351677;windows;710400
1122351678;windows;710470
1122351679;windows;710480
1122351680;windows;710520
1122351681;windows;710540
1122351682;windows;710550
1122351683;"windows;mac;linux";710610
1122351684;"windows;mac";710630
1122351685;windows;710640
1122351686;windows;710690
1122351687;windows;710700
1122351688;windows;710740
1122351689;windows;710760
1122351690;windows;710780
1122351691;"windows;mac";710820
1122351692;windows;710880
1122351693;"windows;mac";710940
1122351694;"windows;mac";710950
1122351695;windows;710960
1122351696;"windows;mac;linux";710970
1122351697;windows;710990
1122351698;"windows;mac";711000
1122351699;windows;711010
1122351700;windows;711050
1122351701;"windows;mac;linux";711070
1122351702;"windows;mac;linux";711080
1122351703;"windows;mac;linux";711090
1122351704;"windows;mac;linux";711100
1122351705;"windows;mac;linux";711110
1122351706;windows;711120
1122351707;windows;711130
1122351708;windows;711140
1122351709;windows;711150
1122351710;windows;711210
1122351711;"windows;mac";711230
1122351712;"windows;mac;linux";711240
1122351713;windows;711260
1122351714;windows;711300
1122351715;windows;711310
1122351716;windows;711320
1122351717;"windows;mac";711330
1122351718;"windows;mac";711350
1122351719;windows;711390
1122351720;"windows;mac";711430
1122351721;windows;711440
1122351722;"windows;mac";711450
1122351723;windows;711460
1122351724;windows;711480
1122351725;windows;711530
1122351726;windows;711550
1122351727;windows;711560
1122351728;windows;711570
1122351729;windows;711640
1122351730;"windows;mac";711660
1122351731;"windows;mac;linux";711690
1122351732;windows;711700
1122351733;windows;711710
1122351734;"windows;mac";711720
1122351735;windows;711750
1122351736;windows;711770
1122351737;"windows;mac;linux";711810
1122351738;windows;711890
1122351739;"windows;mac;linux";711920
1122351740;windows;711930
1122351741;"windows;mac;linux";711970
1122351742;windows;711990
1122351743;"windows;mac";712000
1122351744;windows;712010
1122351745;windows;712050
1122351746;"windows;mac";712070
1122351747;"windows;mac";712090
1122351748;"windows;mac;linux";712100
1122351749;windows;712150
1122351750;"windows;mac";712180
1122351751;windows;712210
1122351752;windows;712230
1122351753;windows;712240
1122351754;"windows;mac;linux";712380
1122351755;windows;712390
1122351756;windows;712410
1122351757;"windows;mac";712430
1122351758;windows;712530
1122351759;windows;712610
1122351760;"windows;mac";712620
1122351761;windows;712650
1122351762;"windows;mac;linux";712660
1122351763;windows;712700
1122351764;"windows;mac";712730
1122351765;"windows;mac";712760
1122351766;windows;712770
1122351767;windows;712790
1122351768;windows;712810
1122351769;windows;712840
1122351770;windows;712870
1122351771;windows;712890
1122351772;windows;712970
1122351773;windows;712980
1122351774;windows;713010
1122351775;windows;713030
1122351776;"windows;mac;linux";713050
1122351777;windows;713060
1122351778;"windows;mac";713070
1122351779;windows;713080
1122351780;"windows;mac";713090
1122351781;windows;713100
1122351782;windows;713160
1122351783;windows;713170
1122351784;windows;713180
1122351785;"windows;linux";713220
1122351786;windows;713230
1122351787;windows;713260
1122351788;windows;713310
1122351789;windows;713320
1122351790;windows;713340
1122351791;windows;713380
1122351792;windows;713390
1122351793;windows;713420
1122351794;"windows;mac;linux";713430
1122351795;windows;713440
1122351796;windows;713450
1122351797;windows;713460
1122351798;windows;713500
1122351799;windows;713530
1122351800;windows;713540
1122351801;windows;713570
1122351802;windows;713580
1122351803;windows;713590
1122351804;windows;713600
1122351805;"windows;mac;linux";713610
1122351806;windows;713650
1122351807;windows;713680
1122351808;windows;713780
1122351809;windows;713800
1122351810;windows;713830
1122351811;windows;713840
1122351812;windows;713860
1122351813;windows;713920
1122351814;windows;713940
1122351815;windows;713950
1122351816;windows;713980
1122351817;windows;714010
1122351818;windows;714020
1122351819;windows;714060
1122351820;windows;714080
1122351821;windows;714130
1122351822;"windows;linux";714240
1122351823;windows;714250
1122351824;"windows;mac";714280
1122351825;windows;714290
1122351826;windows;714300
1122351827;windows;714360
1122351828;windows;714370
1122351829;windows;714530
1122351830;windows;714570
1122351831;windows;714580
1122351832;windows;714610
1122351833;windows;714620
1122351834;windows;714640
1122351835;windows;714670
1122351836;windows;714730
1122351837;windows;714780
1122351838;windows;714800
1122351839;"windows;mac";714840
1122351840;windows;714880
1122351841;windows;714910
1122351842;windows;714970
1122351843;"windows;mac;linux";714980
1122351844;"windows;mac;linux";715010
1122351845;windows;715050
1122351846;"windows;mac;linux";715060
1122351847;windows;715090
1122351848;windows;715100
1122351849;windows;715210
1122351850;"windows;mac";715270
1122351851;"windows;mac";715280
1122351852;windows;715290
1122351853;"windows;mac;linux";715310
1122351854;"windows;linux";715350
1122351855;windows;715370
1122351856;windows;715410
1122351857;"windows;mac";715430
